"Date","Price","Open","High","Low","Vol.","Change %"
"01/10/2005","274.98","278.17","278.58","269.88","25.57M","-1.15%"
"01/09/2005","278.17","275.11","280.52","271.16","23.09M","1.11%"
"01/08/2005","275.11","281.96","282.76","270.47","24.25M","-2.43%"
"01/07/2005","281.96","272.89","284.45","268.33","22.69M","3.31%"
"01/06/2005","272.93","281.07","285.60","270.48","23.94M","-2.91%"
"01/05/2005","281.11","274.96","285.45","271.13","22.67M","2.21%"
"01/04/2005","275.02","283.66","285.41","269.80","25.48M","-3.05%"
"01/03/2005","283.67","282.96","291.99","279.49","25.35M","0.25%"
"01/02/2005","282.96","281.71","286.53","278.95","20.86M","0.44%"
"01/01/2005","281.71","289.57","291.10","274.44","24.15M","-2.71%"
"01/12/2004","289.57","282.56","292.31","282.02","22.08M","2.48%"
"01/11/2004","282.56","267.31","286.75","266.49","22.08M","5.70%"
"01/10/2004","267.31","264.48","270.28","257.26","23.41M","1.07%"
"01/09/2004","264.48","259.24","267.81","258.14","20.86M","2.02%"
"01/08/2004","259.24","260.18","261.43","248.52","21.45M","-0.36%"
"01/07/2004","260.18","265.78","265.81","254.13","22.67M","-2.11%"
"01/06/2004","265.78","251.22","266.45","249.44","23.66M","5.80%"
"01/05/2004","251.22","245.71","252.52","238.95","1.59B","2.24%"
"01/04/2004","245.71","246.16","254.53","245.21","2.50B","-0.18%"
"01/03/2004","246.16","249.63","252.60","234.82","3.07B","-1.39%"
"01/02/2004","249.63","252.83","256.41","248.66","2.11B","-1.11%"
"01/01/2004","252.43","249.37","259.83","248.13","23.23M","1.08%"
"01/12/2003","249.74","235.11","249.98","234.52","22.11M","6.90%"
"01/11/2003","233.63","230.74","234.23","226.69","19.03M","1.36%"
"01/10/2003","230.49","218.61","231.59","218.61","24.36M","5.59%"
"01/09/2003","218.29","224.59","231.13","216.97","22.16M","-2.80%"
"01/08/2003","224.57","215.65","227.21","209.35","102.50M","4.10%"
"01/07/2003","215.73","209.74","218.59","206.50","1.97B","2.85%"
"01/06/2003","209.75","207.29","220.71","207.28","1.95B","1.59%"
"01/05/2003","206.46","200.77","206.61","196.44","1.90B","2.60%"
"01/04/2003","201.22","182.10","202.12","181.63","2.48B","10.60%"
"01/03/2003","181.94","180.32","194.27","167.77","2.68B","1.22%"
"01/02/2003","179.75","183.55","185.60","172.10","1.91B","-1.83%"
"01/01/2003","183.11","193.37","201.60","179.52","2.41B","-4.88%"
