"Date","Price","Open","High","Low","Vol.","Change %"
"01/04/2004","376.87","396.08","402.82","376.25","3.94B","-4.85%"
"01/03/2004","396.07","400.84","410.24","385.05","3.81B","-1.19%"
"01/02/2004","400.84","391.37","404.73","388.01","2.98B","2.51%"
"01/01/2004","391.02","379.74","397.17","376.58","39.63M","2.95%"
"01/12/2003","379.82","363.65","380.07","359.97","30.98M","4.69%"
"01/11/2003","362.82","364.56","369.57","353.48","30.36M","-0.44%"
"01/10/2003","364.43","342.03","366.59","342.03","42.34M","6.62%"
"01/09/2003","341.80","340.28","353.60","338.12","36.76M","0.47%"
"01/08/2003","340.19","344.27","346.01","330.67","211.98M","-1.17%"
"01/07/2003","344.22","329.97","353.23","326.85","3.30B","4.32%"
"01/06/2003","329.97","329.78","349.19","329.78","3.55B","0.07%"
"01/05/2003","329.75","313.65","329.98","308.22","3.26B","5.08%"
"01/04/2003","313.82","280.29","318.52","280.29","3.39B","12.05%"
"01/03/2003","280.07","282.79","297.91","257.06","3.85B","-0.60%"
"01/02/2003","281.75","291.33","294.29","270.17","2.93B","-3.28%"
"01/01/2003","291.30","298.05","319.80","285.59","3.48B","-1.89%"
