"Date","Price","Open","High","Low","Vol.","Change %"
"01/06/2006","197.79","197.99","201.94","180.63","1.72B","-0.10%"
"01/05/2006","197.99","206.93","217.21","190.43","1.71B","-4.32%"
"01/04/2006","206.93","199.86","212.85","199.86","1.32B","3.54%"
"01/03/2006","199.86","191.66","203.68","187.83","1.28B","4.28%"
"01/02/2006","191.66","195.87","197.29","187.96","1.16B","-2.15%"
"01/01/2006","195.87","187.12","197.00","185.90","1.32B","4.68%"
"01/12/2005","187.12","182.10","190.25","182.10","1.06B","2.76%"
"01/11/2005","182.10","170.07","184.40","169.86","1.18B","7.07%"
"01/10/2005","170.07","169.18","170.61","159.67","1.28B","0.48%"
"01/09/2005","169.25","168.26","172.20","164.93","1.23B","0.59%"
"01/08/2005","168.26","175.91","179.12","165.60","1.06B","-4.35%"
"01/07/2005","175.91","167.09","177.88","164.32","1.11B","5.33%"
"01/06/2005","167.01","170.50","178.68","166.86","1.16B","-1.99%"
"01/05/2005","170.40","172.50","178.08","163.92","1.15B","-1.18%"
"01/04/2005","172.44","185.53","187.70","167.52","1.36B","-7.04%"
"01/03/2005","185.50","190.91","196.30","181.14","1.24B","-2.83%"
"01/02/2005","190.91","177.46","192.70","177.37","1.03B","7.58%"
"01/01/2005","177.46","183.15","183.68","173.49","1.17B","-3.12%"
"01/12/2004","183.18","180.96","184.83","174.29","1.02B","1.23%"
"01/11/2004","180.96","168.27","182.87","167.45","966.26M","7.54%"
"01/10/2004","168.27","169.66","173.46","161.61","1.08B","-0.82%"
"01/09/2004","169.66","163.63","169.76","161.39","899.27M","3.69%"
"01/08/2004","163.63","161.11","165.09","153.55","808.80M","1.56%"
"01/07/2004","161.11","164.75","164.75","154.48","868.10M","-2.21%"
"01/06/2004","164.75","157.05","164.94","154.14","887.68M","4.90%"
"01/05/2004","157.05","153.76","158.02","145.36","1.04B","2.14%"
"01/04/2004","153.76","161.57","165.50","153.02","1.12B","-4.83%"
"01/03/2004","161.57","165.03","168.04","153.45","1.15B","-2.10%"
"01/02/2004","165.03","157.28","166.59","153.92","900.27M","4.86%"
"01/01/2004","157.38","165.35","167.45","154.44","","-4.81%"
"01/12/2003","165.34","150.58","166.48","150.58","","9.97%"
"01/11/2003","150.35","147.33","150.76","143.42","","2.06%"
"01/10/2003","147.31","135.11","148.63","135.11","","9.11%"
"01/09/2003","135.01","141.72","143.38","134.14","","-4.74%"
"01/08/2003","141.73","137.81","143.11","132.80","37.12M","2.87%"
"01/07/2003","137.78","127.77","139.24","125.67","849.55M","7.84%"
"01/06/2003","127.76","127.01","133.05","126.84","777.59M","0.66%"
"01/05/2003","126.92","123.40","126.99","120.82","706.56M","2.82%"
"01/04/2003","123.44","113.06","124.33","111.69","777.71M","9.18%"
"01/03/2003","113.06","113.15","121.32","104.67","749.27M","-0.04%"
"01/02/2003","113.10","116.56","118.08","109.64","663.25M","-2.97%"
"01/01/2003","116.56","122.82","128.05","114.37","748.51M","-5.00%"
